weather_risk,traffic_impact,customer_history_score,agent_profit_score,distance_score,time_of_day_score,package_size_score,area,time_window,residence_type,package_size_raw,is_weekend,is_festival_day,day_of_week,date,true_risk_score,label
0.2894,0.3388,0.5655,0.2533,0.1911,0.1715,0.1831,Adyar,morning,apartment,small,0,0,0,2024-10-14,34.97,1
0.2645,0.9193,0.6247,0.8322,0.1686,0.6481,0.8983,Anna Nagar,afternoon,apartment,large,0,0,3,2024-03-14,56.72,0
0.2226,0.167,0.7762,0.2324,0.6289,0.5796,0.2262,Porur,afternoon,independent,small,0,0,3,2024-11-07,25.29,1
0.0048,0.3503,0.5357,0.4239,0.3049,0.3821,0.4907,T Nagar,evening,independent,medium,1,0,6,2024-10-27,16.94,1
0.6023,0.3233,0.4898,0.4606,0.6166,0.1525,0.483,Porur,morning,independent,medium,0,0,1,2024-08-06,61.44,0
0.3232,0.462,0.9331,0.6804,0.674,0.4836,0.6121,Velachery,afternoon,independent,medium,0,0,2,2024-05-15,36.12,1
0.17,0.6086,0.9984,0.7042,0.3572,0.3,0.6244,T Nagar,morning,apartment,medium,1,0,6,2024-10-13,14.2,1
0.201,0.0693,0.776,0.8719,0.1617,0.3459,0.3054,Porur,evening,independent,small,0,0,0,2024-08-26,0.0,1
0.3342,0.7633,0.6813,0.5266,0.219,0.5292,0.1656,Adyar,afternoon,independent,small,1,0,6,2024-07-21,57.2,1
0.1043,0.63,0.5195,0.7698,0.7863,0.6027,0.2292,T Nagar,afternoon,apartment,small,1,0,5,2024-08-03,35.61,1
0.0516,0.3528,0.4242,0.5878,0.4137,0.4963,0.4229,Adyar,afternoon,independent,medium,1,0,5,2024-12-28,25.43,1
0.745,0.3187,0.8969,0.3884,0.6723,0.2114,0.6957,Velachery,morning,independent,medium,0,0,0,2024-04-29,61.01,0
0.3372,0.5862,0.7604,0.9137,0.3322,0.6196,0.7614,Velachery,afternoon,independent,large,1,1,6,2024-04-14,46.44,0
0.1424,0.6293,0.1521,0.613,0.4896,0.2829,0.2913,T Nagar,morning,apartment,small,0,0,4,2024-03-15,51.44,0
0.717,1.0,0.3826,0.6972,0.4052,0.5933,0.7225,Velachery,afternoon,apartment,large,0,0,3,2024-02-29,100.0,0
0.5358,0.2832,0.8169,0.942,0.3976,0.4508,0.5953,Adyar,morning,independent,medium,0,1,0,2024-01-15,34.02,1
0.3238,0.2912,0.6344,0.556,0.3789,0.2613,0.164,Anna Nagar,morning,independent,small,1,0,5,2024-09-28,23.69,1
0.1865,0.4527,0.4989,0.5842,0.3394,0.3564,0.9109,Porur,evening,apartment,large,1,0,6,2024-07-28,34.59,1
0.439,0.0919,0.9464,0.7718,0.4361,0.1982,0.168,Adyar,morning,independent,small,0,0,2,2024-04-24,1.97,1
0.1578,0.1757,0.5479,0.9481,0.269,0.2249,0.7576,Porur,morning,independent,large,1,0,5,2024-04-13,5.62,1
0.1111,0.3807,0.3665,0.6564,0.5994,0.5242,0.1832,Porur,afternoon,independent,small,0,0,3,2024-02-15,33.39,1
0.6865,0.5949,0.4216,0.6443,0.0754,0.5887,0.3018,Adyar,afternoon,independent,small,0,0,3,2024-08-01,90.97,0
0.8127,0.8035,0.4067,0.9442,0.4474,0.5389,0.2559,Velachery,afternoon,independent,small,0,0,1,2024-07-23,100.0,0
0.1047,0.1902,0.4191,0.5853,0.1652,0.5595,0.3461,Adyar,afternoon,independent,medium,1,0,5,2024-06-22,19.06,1
0.1573,0.6012,0.6828,0.8687,0.5729,0.5105,0.2715,Velachery,afternoon,independent,small,1,0,6,2024-01-21,28.06,1
0.0843,0.3463,0.2935,0.3816,0.1497,0.4202,0.2684,Porur,evening,independent,small,0,0,0,2024-09-02,29.3,1
0.4129,0.2178,0.4667,0.6905,0.5086,0.1754,0.4426,Velachery,morning,apartment,medium,0,0,0,2024-04-08,37.56,0
0.0472,0.7533,0.6316,0.5018,0.6717,0.5874,0.4737,T Nagar,afternoon,apartment,medium,0,0,4,2024-01-26,35.34,1
0.1493,0.3738,0.6889,0.6233,0.1619,0.2217,0.1977,Velachery,morning,apartment,small,1,0,6,2024-11-10,12.42,1
0.1466,0.5908,1.0,0.5492,0.5075,0.2432,0.4712,T Nagar,morning,apartment,medium,1,0,6,2024-12-22,14.88,1
0.1164,0.5756,0.2424,0.5498,0.5129,0.239,0.9407,Porur,morning,apartment,large,0,0,1,2024-08-13,48.84,1
0.2551,0.0562,0.3662,0.4027,0.5808,0.2133,0.1878,Porur,morning,independent,small,0,0,2,2024-08-07,28.69,1
0.1606,0.4617,0.2742,0.5351,0.3858,0.6462,0.7965,Porur,afternoon,independent,large,0,0,1,2024-11-05,49.12,1
0.5522,0.5923,0.7484,0.932,0.5418,0.2548,0.5651,Velachery,morning,apartment,medium,1,0,5,2024-10-19,62.47,0
0.2502,0.8964,0.5067,0.8752,0.0483,0.2645,0.7163,Velachery,morning,independent,large,0,0,1,2024-10-01,52.26,0
0.8104,0.8351,0.8694,0.4725,0.1288,0.2692,0.198,Velachery,morning,independent,small,0,0,4,2024-07-12,100.0,0
0.0064,0.7836,0.7129,0.5358,0.164,0.1594,0.2072,T Nagar,morning,apartment,small,0,0,2,2024-11-27,9.33,1
0.1252,1.0,0.8297,0.8732,0.2857,0.6981,0.4544,T Nagar,afternoon,independent,medium,0,0,4,2024-03-08,30.72,1
0.143,0.7748,0.6667,0.3924,0.0598,0.5212,0.6756,T Nagar,afternoon,independent,medium,0,0,1,2024-10-15,38.94,1
0.0085,0.7683,0.2907,0.2698,0.2772,0.4934,0.4652,Anna Nagar,afternoon,independent,medium,0,0,0,2024-03-25,39.73,1
0.5825,0.5237,0.9468,0.6039,0.4212,0.2835,0.4647,Adyar,evening,independent,medium,1,0,6,2024-05-12,54.91,0
0.0524,0.4676,0.3096,0.8639,0.2758,0.5397,0.1232,Anna Nagar,afternoon,independent,small,0,0,2,2024-01-24,19.91,1
0.1435,0.2985,0.7454,0.5643,0.1832,0.3889,0.5125,Anna Nagar,evening,apartment,medium,1,0,6,2024-05-12,9.13,1
0.1188,0.2215,0.3131,0.8236,0.5777,0.3532,0.6737,T Nagar,evening,apartment,medium,1,0,6,2024-07-07,26.96,1
0.0116,0.5886,0.7666,0.5789,0.5363,0.2521,0.7639,Porur,morning,apartment,large,0,0,3,2024-07-04,14.17,1
0.529,0.4094,0.7444,0.7915,0.7906,0.1789,0.2562,Velachery,morning,independent,small,0,0,4,2024-02-23,49.76,1
0.0691,0.3406,0.112,0.458,0.759,0.3591,0.8093,Anna Nagar,evening,apartment,large,0,0,2,2024-10-16,51.51,0
0.0143,0.4457,0.9339,0.8589,0.4586,0.5961,0.2473,Anna Nagar,afternoon,apartment,small,1,0,6,2024-12-15,0.0,1
0.0756,0.5373,0.6628,0.3969,0.7215,0.4179,0.5388,Velachery,afternoon,apartment,medium,1,0,6,2024-09-15,34.0,0
0.0796,0.2857,0.9034,0.3065,0.5592,0.4915,0.3256,Anna Nagar,afternoon,independent,small,1,0,6,2024-10-06,10.5,1
0.1642,0.2769,0.0426,0.3968,0.3445,0.4878,0.8484,Adyar,evening,independent,large,0,0,0,2024-11-11,54.47,0
0.0402,1.0,0.9089,0.6119,0.5006,0.2152,0.7672,T Nagar,morning,apartment,large,0,0,3,2024-11-28,19.71,1
0.7398,0.2879,0.8068,0.5765,0.9001,0.455,0.4512,Adyar,afternoon,independent,medium,0,0,0,2024-11-25,60.06,0
0.6234,0.4348,0.6506,0.6301,0.3554,0.4604,0.5466,Velachery,afternoon,apartment,medium,0,0,4,2024-09-13,66.46,0
0.4598,0.2259,0.8104,0.9319,0.2864,0.4932,0.1913,Porur,afternoon,apartment,small,0,0,3,2024-05-02,14.8,1
0.0704,0.7145,0.7196,0.3452,0.2486,0.4935,0.7488,T Nagar,afternoon,apartment,large,0,0,2,2024-12-11,30.67,1
0.041,0.5425,0.8378,0.8187,0.4348,0.2235,0.4776,T Nagar,morning,apartment,medium,1,0,6,2024-02-11,1.74,1
0.3838,0.0875,0.6821,0.6807,0.1322,0.2699,0.6305,Porur,morning,independent,medium,1,0,5,2024-02-24,8.38,1
0.1973,0.5422,0.5394,0.8526,0.2588,0.2145,0.4543,T Nagar,morning,independent,medium,1,0,5,2024-01-13,24.79,1
0.7537,0.3358,0.3747,0.4505,0.8515,0.5009,0.5223,Adyar,afternoon,apartment,medium,1,0,5,2024-05-25,89.2,0
0.518,0.4351,0.6866,0.1303,0.2303,0.2124,0.8029,Velachery,morning,apartment,large,1,0,6,2024-06-09,63.52,0
0.0334,0.6305,0.5876,0.3925,0.4557,0.3743,0.4344,Adyar,evening,apartment,medium,0,0,3,2024-11-07,29.54,1
0.0797,0.3416,0.7922,0.7827,0.0756,0.4849,0.4195,Adyar,afternoon,independent,medium,1,0,5,2024-11-23,1.01,1
0.1154,0.1673,0.6775,0.8461,0.5508,0.3961,0.823,Adyar,evening,apartment,large,1,0,6,2024-09-22,10.93,1
0.4044,0.2727,0.7994,0.786,0.2791,0.3164,0.4682,Porur,evening,apartment,medium,0,0,3,2024-01-25,19.1,1
0.0592,0.7064,0.6566,0.282,0.4806,0.5877,0.7503,Anna Nagar,afternoon,independent,large,0,0,3,2024-05-09,36.93,1
0.1412,0.3419,0.8028,0.7834,0.4824,0.4486,0.1779,Adyar,evening,apartment,small,0,0,1,2024-12-17,10.86,1
0.0662,0.8253,0.7746,0.9609,0.5039,0.3586,0.4736,T Nagar,evening,independent,medium,0,0,1,2024-02-06,15.77,1
0.12,0.0535,0.2054,0.1149,0.7027,0.2222,0.4699,Porur,morning,independent,medium,0,0,0,2024-03-04,44.21,1
0.1456,0.512,0.4926,0.8738,0.8622,0.5898,0.5159,Adyar,afternoon,apartment,medium,0,0,1,2024-07-30,41.2,1
0.0274,0.9924,0.1978,0.7721,0.8753,0.4822,0.1461,T Nagar,afternoon,independent,small,0,0,2,2024-07-24,51.99,0
0.1543,0.3134,0.8627,0.4366,0.5601,0.5299,0.173,Anna Nagar,afternoon,independent,small,1,0,5,2024-04-06,14.02,1
0.3374,0.7012,0.7366,0.6393,0.7462,0.1553,0.6432,Velachery,morning,independent,medium,1,0,5,2024-04-06,57.88,0
0.4806,0.3682,0.612,0.7589,0.2115,0.2629,0.2297,Velachery,morning,apartment,small,0,0,3,2024-04-04,39.54,1
0.7294,0.9687,0.759,0.4796,0.1832,0.5284,0.2123,Velachery,afternoon,apartment,small,0,0,3,2024-07-11,100.0,0
0.4126,0.1299,0.5591,0.5107,0.7273,0.5009,0.2411,Adyar,afternoon,apartment,small,0,0,2,2024-01-03,37.23,1
0.3318,0.6976,0.2054,0.5911,0.44,0.182,0.8223,Velachery,morning,independent,large,1,0,5,2024-10-26,77.25,0
0.2954,0.5191,0.7302,0.8452,0.8377,0.4561,0.228,Anna Nagar,afternoon,apartment,small,0,0,1,2024-02-06,36.97,1
0.0415,0.7606,0.5857,0.4987,0.5821,0.5506,0.7939,T Nagar,afternoon,independent,large,0,0,1,2024-12-24,37.37,1
0.0914,0.4798,0.3897,0.5563,0.7454,0.549,0.7693,Porur,afternoon,apartment,large,1,0,5,2024-03-30,42.94,1
0.3844,0.2587,0.6227,0.9027,0.3627,0.3144,0.567,Porur,evening,apartment,medium,0,0,2,2024-03-06,23.44,1
0.0569,0.3248,0.8139,0.8338,0.3657,0.5909,0.8726,Anna Nagar,afternoon,apartment,large,0,0,1,2024-07-16,5.39,1
0.1814,0.0479,0.5311,0.5961,0.6158,0.3659,0.3189,Anna Nagar,evening,apartment,medium,0,0,3,2024-12-19,16.9,1
0.3305,1.0,0.8432,0.5186,0.6467,0.5433,0.8779,Adyar,afternoon,independent,large,0,0,3,2024-10-10,80.12,0
0.2145,0.3084,0.4551,0.5044,0.2676,0.3324,0.2203,Porur,evening,apartment,small,0,0,2,2024-11-20,28.23,0
0.272,0.3256,0.6718,0.8023,0.28,0.2791,0.5771,Adyar,morning,apartment,medium,1,0,5,2024-06-08,19.65,1
0.5226,1.0,0.4581,0.8047,0.1499,0.4148,0.582,Velachery,afternoon,independent,medium,0,0,2,2024-03-06,100.0,0
0.0066,0.4805,0.1489,0.9801,0.2654,0.3242,0.2872,Porur,evening,apartment,small,1,0,6,2024-07-07,16.96,1
0.0117,0.3773,0.779,0.833,0.3043,0.5092,0.2832,T Nagar,afternoon,independent,small,1,0,6,2024-07-14,0.0,1
0.0928,0.6011,0.0486,0.7335,0.5675,0.5297,0.2632,Porur,afternoon,independent,small,0,0,4,2024-04-12,50.93,0
0.0181,0.8604,0.1218,0.8815,0.1392,0.3324,0.2762,T Nagar,evening,independent,small,0,0,4,2024-02-09,28.89,1
0.3713,0.3036,0.3289,0.3346,0.4381,0.5304,0.8988,Anna Nagar,afternoon,apartment,large,0,0,0,2024-12-30,58.57,0
0.0682,0.6436,0.5483,0.5877,0.4199,0.2398,0.248,T Nagar,morning,apartment,small,0,0,0,2024-12-30,25.03,1
0.0485,0.1342,0.4827,0.5598,0.4702,0.204,0.3248,Porur,morning,independent,small,0,0,0,2024-10-14,13.96,1
0.0191,0.4545,0.5158,0.4592,0.5653,0.5393,0.8282,T Nagar,afternoon,apartment,large,0,0,3,2024-02-29,32.03,1
0.455,0.5397,0.8946,0.4919,0.5671,0.3217,0.725,Velachery,evening,apartment,large,1,0,6,2024-10-20,55.41,0
0.1156,0.2265,0.3109,0.8807,0.2763,0.1385,0.1939,Anna Nagar,morning,apartment,small,1,0,6,2024-01-07,10.01,1
0.0886,0.4625,0.3892,0.6318,0.3937,0.4315,0.1486,Anna Nagar,evening,independent,small,0,0,0,2024-04-08,26.81,1
0.1499,0.3488,0.7111,0.3477,0.9001,0.5582,0.7739,Adyar,afternoon,independent,large,1,0,5,2024-03-30,38.45,0
0.1371,0.0918,0.9088,0.9393,0.0257,0.3249,0.7966,Anna Nagar,evening,independent,large,1,0,5,2024-05-11,0.0,1
0.2145,0.6757,0.4782,0.7145,0.5154,0.3355,0.2482,Adyar,evening,independent,small,0,0,3,2024-08-01,47.16,1
0.0422,0.2965,0.6843,0.6323,0.4696,0.224,0.5142,Adyar,morning,apartment,medium,0,0,2,2024-08-07,11.23,1
0.2936,0.2175,0.4155,0.3609,0.1479,0.553,0.8072,Adyar,afternoon,apartment,large,0,0,0,2024-01-08,40.73,1
0.1283,0.4515,0.885,0.6782,0.8329,0.2339,0.5185,Adyar,morning,apartment,medium,0,0,3,2024-08-22,18.16,1
0.2092,0.3299,0.507,0.7493,0.466,0.369,0.2579,Velachery,evening,independent,small,1,0,6,2024-11-17,27.35,0
0.2023,0.4524,0.8746,0.5294,0.3454,0.4162,0.4946,Anna Nagar,afternoon,independent,medium,0,0,2,2024-09-11,20.29,1
0.1349,0.6815,0.5948,0.9845,0.3347,0.4565,0.173,Velachery,evening,independent,small,0,0,0,2024-09-02,25.35,0
0.1874,0.3782,0.3832,0.4011,0.1879,0.4756,0.5172,Porur,afternoon,independent,medium,1,0,6,2024-11-10,35.79,1
0.0818,0.5461,0.4819,0.6778,0.5908,0.3981,0.7779,T Nagar,evening,apartment,large,1,0,6,2024-05-05,32.43,1
0.6668,0.0469,0.6873,0.7447,0.4019,0.1477,0.2571,Anna Nagar,morning,apartment,small,1,0,6,2024-05-19,11.15,1
0.0995,0.2277,0.287,0.155,0.7059,0.4195,0.4299,Porur,morning,apartment,medium,1,1,5,2024-11-02,48.63,1
0.4221,0.6664,0.6446,0.6182,0.3277,0.5345,0.7787,Porur,afternoon,apartment,large,0,0,2,2024-12-04,66.79,0
0.2637,0.396,0.5914,0.3711,0.5136,0.2409,0.4145,Porur,morning,independent,medium,0,0,3,2024-07-25,39.11,1
0.5727,0.53,0.526,0.4948,0.2917,0.2352,0.2603,T Nagar,morning,independent,small,0,0,1,2024-11-12,70.56,0
0.3526,0.4978,0.4982,0.8296,0.1064,0.2064,0.4915,Adyar,morning,independent,medium,0,0,3,2024-01-18,39.34,1
0.0313,0.0743,0.8344,0.6211,0.6142,0.4206,0.4043,Anna Nagar,afternoon,apartment,medium,0,0,0,2024-01-22,0.31,1
0.2792,0.3044,0.8038,0.1589,0.7105,0.545,0.5536,Adyar,afternoon,independent,medium,0,0,2,2024-02-28,42.0,1
0.1206,0.7486,0.8671,0.5097,0.231,0.5351,0.7371,Velachery,afternoon,apartment,large,1,0,6,2024-01-21,29.01,1
0.4845,0.2502,0.1207,0.3718,0.4071,0.4915,0.5025,Anna Nagar,afternoon,independent,medium,1,0,5,2024-04-27,62.84,0
0.1737,0.5531,0.766,0.603,0.17,0.2908,0.2122,T Nagar,morning,apartment,small,1,0,5,2024-08-31,17.74,1
0.5389,0.5408,0.5526,0.812,0.4086,0.3575,0.6464,Adyar,evening,independent,medium,0,0,3,2024-03-28,67.83,0
0.4948,0.3522,0.6175,0.6595,0.2704,0.4104,0.7736,Porur,evening,independent,large,0,0,4,2024-01-12,45.4,1
0.1563,0.3609,0.8389,0.4537,0.6731,0.1164,0.7166,Adyar,morning,apartment,large,0,0,4,2024-11-15,22.25,1
0.0958,0.5343,0.3716,0.84,0.2246,0.2683,0.781,Porur,morning,independent,large,0,0,4,2024-08-09,25.3,1
0.0701,0.6639,0.5079,0.6736,0.557,0.2188,0.5962,T Nagar,morning,independent,medium,0,0,2,2024-02-28,30.71,1
0.4383,0.3911,0.4252,0.9214,0.4734,0.3764,0.1838,T Nagar,evening,independent,small,1,0,6,2024-02-04,43.75,1
0.0081,0.6716,0.6853,0.8629,0.748,0.1635,0.5028,Anna Nagar,morning,independent,medium,0,0,4,2024-07-19,11.4,1
0.7782,0.1113,0.6866,0.6485,0.7837,0.3221,0.236,Porur,morning,apartment,small,0,0,1,2024-07-16,36.61,1
0.1522,0.3569,0.8601,0.6343,0.4301,0.3285,0.6079,Porur,morning,apartment,medium,0,0,4,2024-09-13,12.27,1
0.0047,0.0116,0.5379,0.2771,0.6553,0.5746,0.8162,Anna Nagar,afternoon,independent,large,1,0,5,2024-05-04,24.6,1
0.5799,0.7721,0.3897,0.5211,0.3197,0.5245,0.5428,T Nagar,afternoon,apartment,medium,1,0,6,2024-08-04,100.0,0
0.378,0.536,0.489,0.5307,0.5692,0.1414,0.9061,Velachery,morning,independent,large,0,0,0,2024-09-23,65.53,0
0.6589,0.2666,0.4544,0.9816,0.2468,0.3676,0.4206,Adyar,evening,independent,medium,1,0,6,2024-09-08,42.73,0
0.3527,0.3634,0.5521,0.7633,0.2478,0.1707,0.2377,Velachery,morning,apartment,small,1,0,5,2024-01-20,29.83,1
0.275,0.7342,0.0867,0.7017,0.5617,0.2515,0.2593,T Nagar,morning,apartment,small,0,0,2,2024-07-10,73.46,0
0.0177,0.1675,0.5997,0.8152,0.439,0.5533,0.8112,Anna Nagar,afternoon,apartment,large,0,0,2,2024-03-06,9.23,1
0.7932,0.6409,0.6995,0.7834,0.4939,0.5406,0.4604,Velachery,afternoon,apartment,medium,0,0,4,2024-01-12,100.0,0
0.1819,0.2598,0.4969,0.8083,0.6907,0.2192,0.7048,Adyar,morning,apartment,large,1,0,6,2024-08-11,26.3,1
0.3371,0.6981,0.667,0.7125,0.3944,0.1984,0.1867,Velachery,morning,apartment,small,0,0,3,2024-09-12,51.32,0
0.3119,0.5415,0.92,0.7617,0.5341,0.1508,0.4384,Adyar,morning,apartment,medium,0,0,3,2024-05-09,29.16,1
0.0288,0.2257,0.9375,0.662,0.3955,0.2416,0.6714,Porur,morning,apartment,medium,1,0,6,2024-06-23,0.0,1
0.1711,0.6201,0.2074,0.3912,0.4089,0.5199,0.1966,Porur,afternoon,apartment,small,0,0,2,2024-01-03,56.91,0
0.3621,0.1031,0.5682,0.3926,0.6386,0.2081,0.7787,Porur,morning,independent,large,0,0,0,2024-06-03,32.3,1
0.465,0.517,0.5485,0.7844,0.5379,0.1951,0.8233,Velachery,morning,independent,large,0,0,1,2024-09-24,62.78,0
0.3808,0.6811,0.4306,0.4784,0.2715,0.4634,0.5134,T Nagar,afternoon,independent,medium,0,0,1,2024-12-17,71.93,0
0.0044,0.3507,0.668,0.8501,0.2505,0.5249,0.2083,T Nagar,afternoon,independent,small,1,0,6,2024-05-19,0.0,1
0.5104,0.5277,0.8029,0.8861,0.4189,0.5477,0.1684,Porur,afternoon,independent,small,0,0,3,2024-08-29,48.17,1
0.4324,0.4377,0.4813,0.2015,0.5401,0.1916,0.1305,Porur,morning,apartment,small,0,0,2,2024-08-21,61.83,0
0.1721,0.3943,0.7666,0.807,0.3263,0.5642,0.2148,Porur,afternoon,independent,small,0,0,1,2024-07-23,13.13,1
0.6414,0.5255,0.9426,0.9669,0.3013,0.2584,0.2377,Porur,morning,apartment,small,0,0,4,2024-10-18,47.36,1
0.3371,0.0477,0.757,0.5051,0.1713,0.3909,0.157,Adyar,evening,apartment,small,0,0,1,2024-10-15,8.27,0
0.3022,0.6453,0.7047,0.785,0.5223,0.1217,0.4782,T Nagar,morning,apartment,medium,0,0,4,2024-07-12,41.56,1
0.0051,0.5504,0.7616,0.8534,0.4375,0.5621,0.2114,Anna Nagar,afternoon,apartment,small,0,0,4,2024-10-18,3.26,1
0.3292,0.4013,0.4571,0.9065,0.4536,0.3548,0.4235,T Nagar,morning,apartment,medium,0,0,2,2024-07-31,38.17,1
0.8325,0.1755,0.8171,0.1693,0.6265,0.4227,0.4491,Porur,evening,independent,medium,0,0,4,2024-05-17,53.55,0
0.4715,0.347,0.2757,0.8129,0.148,0.2697,0.531,Porur,evening,apartment,medium,0,0,4,2024-02-02,46.4,1
0.5696,0.3269,0.7542,0.6254,0.5954,0.55,0.2272,T Nagar,afternoon,independent,small,1,0,5,2024-01-27,45.69,1
0.2915,0.1862,0.0387,0.8188,0.4788,0.1584,0.5351,Anna Nagar,morning,apartment,medium,0,0,1,2024-07-30,39.88,1
0.4412,0.2113,0.6439,0.6451,0.6215,0.1536,0.3638,Porur,morning,independent,medium,1,0,5,2024-10-12,27.7,1
0.0729,0.1305,0.7404,0.7797,0.2522,0.4184,0.3,Anna Nagar,evening,independent,small,0,0,2,2024-03-20,0.0,1
0.064,0.5687,0.5756,0.7513,0.1284,0.3345,0.2949,Anna Nagar,morning,independent,small,1,0,6,2024-05-05,9.69,1
0.4482,0.6988,0.7679,0.6548,0.3648,0.4189,0.46,Adyar,evening,apartment,medium,0,0,3,2024-12-19,65.09,0
0.0381,0.8824,0.5932,0.7846,0.2876,0.5793,0.5176,T Nagar,afternoon,independent,medium,0,0,2,2024-05-01,24.78,1
0.109,0.23,0.4545,0.2805,0.248,0.3285,0.7821,Adyar,evening,apartment,large,1,0,6,2024-03-31,29.01,1
0.2861,0.3071,0.6971,0.7527,0.034,0.5312,0.3055,Adyar,afternoon,independent,small,0,0,3,2024-11-07,18.42,1
0.2213,0.2863,0.2473,0.4811,0.5369,0.3793,0.7576,Velachery,evening,independent,large,1,0,5,2024-09-07,49.79,1
0.0015,0.7413,0.8438,0.7166,0.4391,0.2684,0.4968,T Nagar,morning,apartment,medium,0,0,2,2024-06-19,6.53,1
0.1955,0.4978,0.8734,0.1494,0.217,0.2455,0.5718,Velachery,morning,apartment,medium,0,0,2,2024-07-24,32.17,1
0.0681,0.6859,0.668,0.7258,0.6035,0.3265,0.2185,T Nagar,evening,apartment,small,1,0,5,2024-05-25,20.15,1
0.096,0.3386,0.0626,0.5356,0.2512,0.3265,0.4687,Anna Nagar,evening,apartment,medium,0,0,4,2024-02-16,37.03,1
0.0778,0.6152,0.3692,0.7054,0.2222,0.343,0.5379,Anna Nagar,morning,independent,medium,0,0,1,2024-03-26,27.44,1
0.4399,0.7956,0.4494,0.8302,0.4282,0.3534,0.7116,Velachery,evening,apartment,large,0,0,3,2024-02-01,84.33,0
0.1408,0.6286,0.8582,0.4858,0.5411,0.2124,0.2044,Adyar,morning,independent,small,0,0,0,2024-04-15,24.52,1
0.0756,0.2052,0.7918,0.8024,0.7683,0.4708,0.7369,Anna Nagar,evening,apartment,large,1,0,5,2024-07-06,7.0,1
0.7143,0.6949,0.9045,0.4375,0.4925,0.1718,0.532,Adyar,morning,apartment,medium,0,0,0,2024-12-16,94.96,0
0.1754,0.5096,0.8026,0.1345,0.5383,0.2637,0.6215,Anna Nagar,morning,independent,medium,0,0,4,2024-10-25,35.36,1
0.8728,0.7089,0.8623,0.6081,0.5758,0.5803,0.5248,Velachery,afternoon,apartment,medium,0,0,0,2024-07-01,100.0,0
0.3518,0.4322,0.9019,0.3204,0.5705,0.2639,0.1528,T Nagar,morning,apartment,small,0,0,1,2024-07-30,35.99,1
0.5653,0.0742,0.7153,0.9101,0.7757,0.3467,0.1912,Porur,evening,apartment,small,0,0,3,2024-12-26,16.95,1
0.0026,0.6723,0.3053,0.8939,0.4063,0.4998,0.7678,Anna Nagar,afternoon,apartment,large,1,0,6,2024-07-07,24.74,1
0.0495,0.9241,0.7048,0.8153,0.4812,0.2694,0.4301,Velachery,morning,independent,medium,0,0,1,2024-05-28,23.39,1
0.633,0.2103,0.6355,0.6807,0.403,0.4285,0.4538,Adyar,evening,apartment,medium,0,0,1,2024-09-24,41.47,1
0.5276,0.7928,0.4271,0.7041,0.7308,0.0619,0.7917,T Nagar,morning,independent,large,0,0,4,2024-05-24,100.0,0
0.6189,0.5864,0.8409,0.6563,0.5073,0.4711,0.2201,Velachery,evening,independent,small,0,0,3,2024-11-14,73.02,0
0.3262,0.9154,0.713,0.6296,0.4484,0.1297,0.1986,T Nagar,morning,apartment,small,0,0,4,2024-01-05,61.2,1
0.4484,0.3184,0.4089,0.5542,0.4317,0.2353,0.4604,Adyar,morning,independent,medium,1,0,5,2024-02-24,49.43,1
0.4335,0.6355,0.697,0.2474,0.101,0.3563,0.1982,Anna Nagar,morning,independent,small,0,0,4,2024-05-03,60.72,0
0.571,0.4867,0.4341,0.8206,0.7434,0.1745,0.1918,T Nagar,morning,apartment,small,1,0,5,2024-01-13,68.25,0
0.7355,0.2536,0.7171,0.8777,0.1378,0.2901,0.321,Adyar,morning,independent,small,0,0,1,2024-03-05,35.92,1
0.1988,0.4309,0.4049,0.7479,0.3268,0.3492,0.2233,Adyar,evening,independent,small,1,0,6,2024-08-18,30.67,1
0.731,0.6347,0.8497,0.6927,0.6331,0.165,0.4406,Velachery,morning,independent,medium,0,0,3,2024-10-10,88.53,0
0.397,0.2108,0.4561,0.6022,0.149,0.2309,0.2024,Velachery,morning,apartment,small,1,0,6,2024-10-13,28.3,1
0.3157,0.5284,0.7685,0.6212,0.4502,0.12,0.7325,Velachery,morning,apartment,large,1,0,5,2024-12-14,38.97,1
0.344,0.4508,0.7549,0.4522,0.2144,0.1889,0.5173,Adyar,morning,independent,medium,0,0,4,2024-12-13,37.04,1
0.229,0.2677,0.7597,0.6791,0.4005,0.555,0.5444,Porur,evening,apartment,medium,0,0,2,2024-07-10,18.53,1
0.7149,0.7203,0.9334,0.598,0.4311,0.4068,0.5848,Velachery,evening,apartment,medium,0,0,0,2024-03-11,96.81,0
0.3439,0.6929,0.5562,0.26,0.4083,0.4046,0.2132,Velachery,evening,independent,small,0,0,4,2024-08-02,71.02,0
0.0014,0.3085,0.7074,0.687,0.4964,0.2303,0.3952,Porur,morning,apartment,medium,0,0,2,2024-07-31,3.83,1
0.0703,0.5998,0.6501,0.2505,0.5797,0.2278,0.183,Adyar,morning,apartment,small,0,0,0,2024-11-25,31.8,1
0.4996,0.1424,0.3727,0.8964,0.3554,0.5308,0.3645,Anna Nagar,afternoon,apartment,medium,0,0,4,2024-05-31,30.79,1
0.108,0.8759,0.477,0.8004,0.4231,0.4544,0.5526,T Nagar,evening,apartment,medium,0,0,3,2024-08-22,40.25,1
0.6528,0.3008,0.7486,0.2149,0.1205,0.289,0.6247,Velachery,morning,independent,medium,1,0,6,2024-09-08,53.33,0
0.2706,0.0755,0.2656,0.844,0.4217,0.1384,0.5207,Porur,morning,independent,medium,1,0,6,2024-09-08,19.76,1
